n,dist_family,rho,heterogeneity,cost_scenario,instances,status_counts,runtime_mean,drop_mean,drop_median,ratio_mean,ratio_median
10,logit,0.0,partial,hvhm,1,{'TIME_LIMIT': 1},300.92071890830994,0.16771973152041997,0.16771973152041997,0.83228026847958,0.83228026847958
10,logit,0.0,partial,hvlm,1,{'TIME_LIMIT': 1},300.44111704826355,0.3576696037090392,0.3576696037090392,0.6423303962909608,0.6423303962909608
10,logit,0.0,partial,zero,1,{'OPTIMAL': 1},244.652086019516,0.07872162550651451,0.07872162550651451,0.9212783744934855,0.9212783744934855
10,logit,0.5,full,hvhm,1,{'TIME_LIMIT': 1},300.56410121917725,0.16788460658416093,0.16788460658416093,0.8321153934158391,0.8321153934158391
10,logit,0.5,full,hvlm,1,{'TIME_LIMIT': 1},300.5813000202179,-0.19016424643157603,-0.19016424643157603,1.190164246431576,1.190164246431576
10,logit,0.5,full,zero,1,{'OPTIMAL': 1},201.31573295593262,0.012651340499818753,0.012651340499818753,0.9873486595001812,0.9873486595001812
10,logit,0.5,none,hvhm,1,{'TIME_LIMIT': 1},300.3229269981384,0.5528668971961871,0.5528668971961871,0.4471331028038129,0.4471331028038129
10,logit,0.5,none,hvlm,1,{'TIME_LIMIT': 1},301.67752408981323,0.17348661745403038,0.17348661745403038,0.8265133825459696,0.8265133825459696
10,logit,0.5,none,zero,1,{'TIME_LIMIT': 1},300.3889420032501,0.14571415148441558,0.14571415148441558,0.8542858485155844,0.8542858485155844
10,logit,0.5,partial,hvhm,1,{'TIME_LIMIT': 1},300.3608820438385,0.1647651003113504,0.1647651003113504,0.8352348996886496,0.8352348996886496
10,logit,0.5,partial,hvlm,1,{'TIME_LIMIT': 1},300.4420690536499,-0.15276352582979036,-0.15276352582979036,1.1527635258297904,1.1527635258297904
10,logit,0.5,partial,zero,1,{'TIME_LIMIT': 1},300.5004630088806,0.06283972165614204,0.06283972165614204,0.937160278343858,0.937160278343858
10,lognormal,-0.5,full,hvhm,1,{'TIME_LIMIT': 1},300.3707928657532,0.8400000000000001,0.8400000000000001,0.15999999999999992,0.15999999999999992
10,lognormal,-0.5,full,hvlm,1,{'TIME_LIMIT': 1},300.34092712402344,0.4289581736321748,0.4289581736321748,0.5710418263678252,0.5710418263678252
10,lognormal,-0.5,full,zero,1,{'TIME_LIMIT': 1},301.6182279586792,0.7499999999999999,0.7499999999999999,0.2500000000000001,0.2500000000000001
10,lognormal,-0.5,none,hvhm,1,{'TIME_LIMIT': 1},300.6734368801117,0.4564817189384759,0.4564817189384759,0.5435182810615241,0.5435182810615241
10,lognormal,-0.5,none,hvlm,1,{'TIME_LIMIT': 1},302.4956109523773,0.3781965245768021,0.3781965245768021,0.6218034754231979,0.6218034754231979
10,lognormal,-0.5,none,zero,1,{'TIME_LIMIT': 1},300.60631799697876,0.11833097504636969,0.11833097504636969,0.8816690249536303,0.8816690249536303
10,lognormal,-0.5,partial,hvhm,1,{'TIME_LIMIT': 1},300.1480870246887,0.46115021789150235,0.46115021789150235,0.5388497821084977,0.5388497821084977
10,lognormal,-0.5,partial,hvlm,1,{'TIME_LIMIT': 1},300.6644208431244,0.221090116243974,0.221090116243974,0.778909883756026,0.778909883756026
10,lognormal,-0.5,partial,zero,1,{'TIME_LIMIT': 1},300.2034840583801,0.05840164328242392,0.05840164328242392,0.9415983567175761,0.9415983567175761
10,lognormal,0.0,full,hvhm,1,{'TIME_LIMIT': 1},300.9696578979492,0.5793605893179331,0.5793605893179331,0.4206394106820669,0.4206394106820669
10,lognormal,0.0,full,hvlm,1,{'TIME_LIMIT': 1},300.5353260040283,0.5317055231190917,0.5317055231190917,0.46829447688090825,0.46829447688090825
10,lognormal,0.0,full,zero,1,{'TIME_LIMIT': 1},300.8566620349884,0.2618690301559251,0.2618690301559251,0.7381309698440749,0.7381309698440749
10,lognormal,0.0,none,hvhm,1,{'TIME_LIMIT': 1},300.52107191085815,0.6162992422012947,0.6162992422012947,0.38370075779870527,0.38370075779870527
10,lognormal,0.0,none,hvlm,1,{'TIME_LIMIT': 1},300.3239850997925,0.46647063563130997,0.46647063563130997,0.53352936436869,0.53352936436869
10,lognormal,0.0,none,zero,1,{'TIME_LIMIT': 1},301.6874680519104,0.06600880537928999,0.06600880537928999,0.93399119462071,0.93399119462071
10,lognormal,0.0,partial,hvhm,1,{'TIME_LIMIT': 1},300.58601999282837,0.5155093864082778,0.5155093864082778,0.4844906135917222,0.4844906135917222
10,lognormal,0.0,partial,hvlm,1,{'TIME_LIMIT': 1},300.2362148761749,0.43089345563545,0.43089345563545,0.56910654436455,0.56910654436455
10,lognormal,0.0,partial,zero,1,{'TIME_LIMIT': 1},300.3701241016388,0.15609901790795544,0.15609901790795544,0.8439009820920446,0.8439009820920446
10,lognormal,0.5,full,hvhm,1,{'TIME_LIMIT': 1},300.6067340373993,0.4397987985745938,0.4397987985745938,0.5602012014254062,0.5602012014254062
10,lognormal,0.5,full,hvlm,1,{'TIME_LIMIT': 1},300.5082359313965,0.5261329149682894,0.5261329149682894,0.47386708503171066,0.47386708503171066
10,lognormal,0.5,full,zero,1,{'TIME_LIMIT': 1},300.3453209400177,0.88,0.88,0.12000000000000002,0.12000000000000002
10,lognormal,0.5,none,hvhm,1,{'TIME_LIMIT': 1},300.7529389858246,0.561100048879285,0.561100048879285,0.438899951120715,0.438899951120715
10,lognormal,0.5,none,hvlm,1,{'TIME_LIMIT': 1},300.5618441104889,0.38361605404509214,0.38361605404509214,0.6163839459549079,0.6163839459549079
10,lognormal,0.5,none,zero,1,{'TIME_LIMIT': 1},300.4960961341858,0.40868858462385793,0.40868858462385793,0.5913114153761421,0.5913114153761421
10,lognormal,0.5,partial,hvhm,1,{'TIME_LIMIT': 1},300.347293138504,0.40882370586810435,0.40882370586810435,0.5911762941318957,0.5911762941318957
10,lognormal,0.5,partial,hvlm,1,{'TIME_LIMIT': 1},300.5133259296417,0.5117973074541116,0.5117973074541116,0.4882026925458884,0.4882026925458884
10,lognormal,0.5,partial,zero,1,{'TIME_LIMIT': 1},302.65218710899353,0.16621623813294184,0.16621623813294184,0.8337837618670582,0.8337837618670582
10,normal,-0.5,full,hvhm,1,{'TIME_LIMIT': 1},300.4853341579437,0.2629332311940942,0.2629332311940942,0.7370667688059058,0.7370667688059058
10,normal,-0.5,full,hvlm,1,{'TIME_LIMIT': 1},300.4446430206299,0.34369727261997185,0.34369727261997185,0.6563027273800282,0.6563027273800282
10,normal,-0.5,full,zero,1,{'TIME_LIMIT': 1},300.5439200401306,-0.06490796789529085,-0.06490796789529085,1.0649079678952909,1.0649079678952909
10,normal,-0.5,none,hvhm,1,{'TIME_LIMIT': 1},300.35355401039124,0.5152042666861512,0.5152042666861512,0.4847957333138488,0.4847957333138488
10,normal,-0.5,none,hvlm,1,{'TIME_LIMIT': 1},300.9200749397278,0.38103671421519225,0.38103671421519225,0.6189632857848077,0.6189632857848077
10,normal,-0.5,none,zero,1,{'TIME_LIMIT': 1},300.33555006980896,0.2089550018487265,0.2089550018487265,0.7910449981512735,0.7910449981512735
10,normal,-0.5,partial,hvhm,1,{'TIME_LIMIT': 1},300.55454993247986,0.46419549823631145,0.46419549823631145,0.5358045017636885,0.5358045017636885
10,normal,-0.5,partial,hvlm,1,{'TIME_LIMIT': 1},300.57160806655884,0.22838924110062198,0.22838924110062198,0.771610758899378,0.771610758899378
10,normal,-0.5,partial,zero,1,{'TIME_LIMIT': 1},300.5865559577942,-0.010222860639476528,-0.010222860639476528,1.0102228606394765,1.0102228606394765
10,normal,0.0,full,hvhm,1,{'TIME_LIMIT': 1},300.465754032135,0.33841680350835934,0.33841680350835934,0.6615831964916407,0.6615831964916407
10,normal,0.0,full,hvlm,1,{'TIME_LIMIT': 1},300.73494696617126,0.32327079331853703,0.32327079331853703,0.676729206681463,0.676729206681463
10,normal,0.0,full,zero,1,{'OPTIMAL': 1},292.1359751224518,0.019946008002184712,0.019946008002184712,0.9800539919978153,0.9800539919978153
10,normal,0.0,none,hvhm,1,{'TIME_LIMIT': 1},300.42938208580017,0.4592164887411534,0.4592164887411534,0.5407835112588466,0.5407835112588466
10,normal,0.0,none,hvlm,1,{'TIME_LIMIT': 1},300.54209208488464,0.40466776564290874,0.40466776564290874,0.5953322343570913,0.5953322343570913
10,normal,0.0,none,zero,1,{'TIME_LIMIT': 1},300.8135869503021,-0.8699999999999988,-0.8699999999999988,1.8699999999999988,1.8699999999999988
10,normal,0.0,partial,hvhm,1,{'TIME_LIMIT': 1},300.4952321052551,0.45692963280395693,0.45692963280395693,0.5430703671960431,0.5430703671960431
10,normal,0.0,partial,hvlm,1,{'TIME_LIMIT': 1},300.6856110095978,0.2025146781962629,0.2025146781962629,0.7974853218037371,0.7974853218037371
10,normal,0.0,partial,zero,1,{'TIME_LIMIT': 1},300.48853611946106,0.26262858449206095,0.26262858449206095,0.737371415507939,0.737371415507939
10,normal,0.5,full,hvhm,1,{'TIME_LIMIT': 1},300.5319719314575,0.4583292739855199,0.4583292739855199,0.5416707260144801,0.5416707260144801
10,normal,0.5,full,hvlm,1,{'TIME_LIMIT': 1},300.54710698127747,0.3040006897677011,0.3040006897677011,0.6959993102322989,0.6959993102322989
10,normal,0.5,full,zero,1,{'TIME_LIMIT': 1},300.6939630508423,0.047405839761279656,0.047405839761279656,0.9525941602387203,0.9525941602387203
10,normal,0.5,none,hvhm,1,{'TIME_LIMIT': 1},300.3588979244232,0.32205138982004444,0.32205138982004444,0.6779486101799556,0.6779486101799556
10,normal,0.5,none,hvlm,1,{'TIME_LIMIT': 1},300.47258400917053,0.26993257051245034,0.26993257051245034,0.7300674294875497,0.7300674294875497
10,normal,0.5,none,zero,1,{'TIME_LIMIT': 1},300.58947801589966,0.0917504492515101,0.0917504492515101,0.9082495507484899,0.9082495507484899
10,normal,0.5,partial,hvhm,1,{'TIME_LIMIT': 1},300.6044180393219,0.34856773850851164,0.34856773850851164,0.6514322614914884,0.6514322614914884
10,normal,0.5,partial,hvlm,1,{'TIME_LIMIT': 1},300.45525002479553,0.40124189902652374,0.40124189902652374,0.5987581009734763,0.5987581009734763
10,normal,0.5,partial,zero,1,{'TIME_LIMIT': 1},300.8025019168854,0.046876709147354645,0.046876709147354645,0.9531232908526454,0.9531232908526454
10,uniform,-0.5,full,hvhm,1,{'TIME_LIMIT': 1},300.56984782218933,0.36082018950268413,0.36082018950268413,0.6391798104973159,0.6391798104973159
10,uniform,-0.5,full,hvlm,1,{'TIME_LIMIT': 1},300.60884499549866,0.4206406158531236,0.4206406158531236,0.5793593841468764,0.5793593841468764
10,uniform,-0.5,full,zero,1,{'TIME_LIMIT': 1},300.46296215057373,0.20174910553578884,0.20174910553578884,0.7982508944642112,0.7982508944642112
10,uniform,-0.5,none,hvhm,1,{'TIME_LIMIT': 1},300.5030529499054,0.5034183789893079,0.5034183789893079,0.4965816210106922,0.4965816210106922
10,uniform,-0.5,none,hvlm,1,{'TIME_LIMIT': 1},300.7138350009918,0.4755850560211884,0.4755850560211884,0.5244149439788116,0.5244149439788116
10,uniform,-0.5,none,zero,1,{'TIME_LIMIT': 1},300.7198941707611,0.3415521871448386,0.3415521871448386,0.6584478128551614,0.6584478128551614
10,uniform,-0.5,partial,hvhm,1,{'TIME_LIMIT': 1},301.92742395401,0.4198910822494013,0.4198910822494013,0.5801089177505987,0.5801089177505987
10,uniform,-0.5,partial,hvlm,1,{'TIME_LIMIT': 1},300.47222685813904,0.3448940857190207,0.3448940857190207,0.6551059142809793,0.6551059142809793
10,uniform,-0.5,partial,zero,1,{'TIME_LIMIT': 1},300.5666780471802,-0.26426054049889847,-0.26426054049889847,1.2642605404988985,1.2642605404988985
10,uniform,0.0,full,hvhm,1,{'TIME_LIMIT': 1},300.51462483406067,0.4502689251884804,0.4502689251884804,0.5497310748115196,0.5497310748115196
10,uniform,0.0,full,hvlm,1,{'TIME_LIMIT': 1},300.37642192840576,0.5498109921436194,0.5498109921436194,0.45018900785638055,0.45018900785638055
10,uniform,0.0,full,zero,1,{'TIME_LIMIT': 1},300.6556398868561,0.026686690281241376,0.026686690281241376,0.9733133097187586,0.9733133097187586
10,uniform,0.0,none,hvhm,1,{'TIME_LIMIT': 1},300.5129668712616,0.6682348192378929,0.6682348192378929,0.3317651807621071,0.3317651807621071
10,uniform,0.0,none,hvlm,1,{'TIME_LIMIT': 1},300.64722204208374,0.5636986421296355,0.5636986421296355,0.4363013578703645,0.4363013578703645
10,uniform,0.0,none,zero,1,{'TIME_LIMIT': 1},300.508309841156,0.46212140983025063,0.46212140983025063,0.5378785901697494,0.5378785901697494
10,uniform,0.0,partial,hvhm,1,{'TIME_LIMIT': 1},300.4060070514679,0.3132326707906389,0.3132326707906389,0.6867673292093611,0.6867673292093611
10,uniform,0.0,partial,hvlm,1,{'TIME_LIMIT': 1},300.33991503715515,0.45266932600363263,0.45266932600363263,0.5473306739963674,0.5473306739963674
10,uniform,0.0,partial,zero,1,{'TIME_LIMIT': 1},300.64334201812744,0.047618471045610344,0.047618471045610344,0.9523815289543897,0.9523815289543897
10,uniform,0.5,full,hvhm,1,{'TIME_LIMIT': 1},300.2429530620575,0.4291939066338122,0.4291939066338122,0.5708060933661878,0.5708060933661878
10,uniform,0.5,full,hvlm,1,{'TIME_LIMIT': 1},301.19516682624817,0.483131826583184,0.483131826583184,0.516868173416816,0.516868173416816
10,uniform,0.5,full,zero,1,{'TIME_LIMIT': 1},300.38698410987854,0.09910744720812192,0.09910744720812192,0.9008925527918781,0.9008925527918781
10,uniform,0.5,none,hvhm,1,{'TIME_LIMIT': 1},300.65219712257385,0.5422541697540787,0.5422541697540787,0.4577458302459213,0.4577458302459213
10,uniform,0.5,none,hvlm,1,{'TIME_LIMIT': 1},300.78265404701233,-0.8200000000000067,-0.8200000000000067,1.8200000000000067,1.8200000000000067
10,uniform,0.5,none,zero,1,{'TIME_LIMIT': 1},300.4830379486084,0.2941922756283055,0.2941922756283055,0.7058077243716945,0.7058077243716945
10,uniform,0.5,partial,hvhm,1,{'TIME_LIMIT': 1},300.5205409526825,0.41836697966358805,0.41836697966358805,0.581633020336412,0.581633020336412
10,uniform,0.5,partial,hvlm,1,{'TIME_LIMIT': 1},300.77959990501404,0.2861557733211918,0.2861557733211918,0.7138442266788082,0.7138442266788082
10,uniform,0.5,partial,zero,1,{'TIME_LIMIT': 1},300.5896329879761,-0.5400000000000036,-0.5400000000000036,1.5400000000000036,1.5400000000000036
